sequence_id	protein_id	start	end	strand	average_p	max_p
NC_003888.3	NC_003888.3_1997	2185228	2186259	-	0.00659756011019445	0.00659756011019445
NC_003888.3	NC_003888.3_1998	2186336	2187163	-	0.025411963820199043	0.025411963820199043
NC_003888.3	NC_003888.3_1999	2187211	2188026	-	0.022651844594533607	0.022651844594533607
NC_003888.3	NC_003888.3_2000	2188023	2189306	-	0.019582822389995244	0.019582822389995244
NC_003888.3	NC_003888.3_2001	2189421	2189612	-	0.026209603839872895	0.026209603839872895
NC_003888.3	NC_003888.3_2002	2189633	2190442	-	0.023544301945124795	0.023544301945124795
NC_003888.3	NC_003888.3_2003	2190560	2191006	-	0.021639521606056217	0.021639521606056217
NC_003888.3	NC_003888.3_2004	2191109	2191360	-	0.02450966517465147	0.02450966517465147
NC_003888.3	NC_003888.3_2005	2191505	2192182	-	0.02708746893237547	0.02708746893237547
NC_003888.3	NC_003888.3_2006	2192224	2193732	-	0.02475853499572863	0.02475853499572863
NC_003888.3	NC_003888.3_2007	2193744	2194130	-	0.01155754597883445	0.01155754597883445
NC_003888.3	NC_003888.3_2008	2194212	2194847	+	0.012801845998479717	0.012801845998479717
NC_003888.3	NC_003888.3_2009	2194858	2196129	-	0.01719290240076517	0.01719290240076517
NC_003888.3	NC_003888.3_2010	2196122	2196709	-	0.008164191948884644	0.008164191948884644
NC_003888.3	NC_003888.3_2011	2196793	2197548	-	0.014236527804551417	0.014236527804551417
NC_003888.3	NC_003888.3_2012	2197545	2197949	-	0.009831948075657477	0.009831948075657477
NC_003888.3	NC_003888.3_2013	2197966	2198688	-	0.010384959883068713	0.010384959883068713
NC_003888.3	NC_003888.3_2014	2198706	2199374	-	0.014778610320253002	0.014778610320253002
NC_003888.3	NC_003888.3_2015	2199371	2199535	-	0.018803112549371923	0.018803112549371923
NC_003888.3	NC_003888.3_2016	2199539	2200132	-	0.00002972042456590855	0.00002972042456590855
NC_003888.3	NC_003888.3_2017	2200129	2201238	-	0.0054248275029219134	0.0054248275029219134
NC_003888.3	NC_003888.3_2018	2201235	2202560	-	0.0014460296494608438	0.0014460296494608438
NC_003888.3	NC_003888.3_2019	2202760	2204337	+	0.00974415963756523	0.00974415963756523
NC_003888.3	NC_003888.3_2020	2204659	2205735	+	0.010452883312050769	0.010452883312050769
NC_003888.3	NC_003888.3_2021	2205747	2206487	+	0.00008279619826516473	0.00008279619826516473
NC_003888.3	NC_003888.3_2022	2206501	2207010	+	0.011136811541775645	0.011136811541775645
NC_003888.3	NC_003888.3_2023	2207142	2207702	-	0.018680623992105558	0.018680623992105558
NC_003888.3	NC_003888.3_2024	2207893	2208813	-	0.015156540542104472	0.015156540542104472
NC_003888.3	NC_003888.3_2025	2208825	2209799	-	0.019508756364383296	0.019508756364383296
NC_003888.3	NC_003888.3_2026	2209967	2211178	-	0.009408320971980935	0.009408320971980935
NC_003888.3	NC_003888.3_2027	2211403	2211570	+	0.013540237737976562	0.013540237737976562
NC_003888.3	NC_003888.3_2028	2211637	2215176	-	0.0007059620265554678	0.0007059620265554678
NC_003888.3	NC_003888.3_2029	2215379	2216719	+	0.01830468583313746	0.01830468583313746
NC_003888.3	NC_003888.3_2030	2216806	2217516	+	0.014737322748440088	0.014737322748440088
NC_003888.3	NC_003888.3_2031	2217614	2218414	+	0.014206102677291197	0.014206102677291197
NC_003888.3	NC_003888.3_2032	2218545	2220200	+	0.017840000439004793	0.017840000439004793
NC_003888.3	NC_003888.3_2033	2220185	2220775	-	0.005629672429655001	0.005629672429655001
NC_003888.3	NC_003888.3_2034	2220881	2222029	+	8.020357861322914e-6	8.020357861322914e-6
NC_003888.3	NC_003888.3_2035	2222051	2223637	-	0.009444136261878067	0.009444136261878067
NC_003888.3	NC_003888.3_2036	2223726	2224214	-	0.0032477409964967855	0.0032477409964967855
NC_003888.3	NC_003888.3_2037	2224211	2225215	-	2.4045115452112723e-6	2.4045115452112723e-6
NC_003888.3	NC_003888.3_2038	2225281	2225895	-	0.002632079222955551	0.002632079222955551
NC_003888.3	NC_003888.3_2039	2225964	2226683	-	3.1709878395843674e-6	3.1709878395843674e-6
NC_003888.3	NC_003888.3_2040	2227237	2230380	+	0.0004021828752733257	0.0004021828752733257
NC_003888.3	NC_003888.3_2041	2230582	2231778	-	0.000011286378990691279	0.000011286378990691279
NC_003888.3	NC_003888.3_2042	2231834	2232118	-	0.0005215597675826693	0.0005215597675826693
NC_003888.3	NC_003888.3_2043	2232200	2232841	-	0.0005955270444723282	0.0005955270444723282
NC_003888.3	NC_003888.3_2044	2232970	2233689	-	0.0025237166453636497	0.0025237166453636497
NC_003888.3	NC_003888.3_2045	2233696	2234424	-	0.000022873471444785702	0.000022873471444785702
NC_003888.3	NC_003888.3_2046	2234421	2235620	-	2.164498968997329e-6	2.164498968997329e-6
NC_003888.3	NC_003888.3_2047	2235909	2236703	-	0.0004514129187056368	0.0004514129187056368
NC_003888.3	NC_003888.3_2048	2236729	2237823	-	0.0065506072498444454	0.0065506072498444454
NC_003888.3	NC_003888.3_2049	2237830	2239200	-	0.0006927247610522586	0.0006927247610522586
NC_003888.3	NC_003888.3_2050	2239278	2240720	-	0.00035394412381020354	0.00035394412381020354
NC_003888.3	NC_003888.3_2051	2240702	2241796	-	0.00026496891801174277	0.00026496891801174277
NC_003888.3	NC_003888.3_2052	2241793	2243208	-	0.0017301076071269922	0.0017301076071269922
NC_003888.3	NC_003888.3_2053	2243269	2244924	-	0.0018762983459987609	0.0018762983459987609
NC_003888.3	NC_003888.3_2054	2244997	2246784	-	0.0032261311062436156	0.0032261311062436156
NC_003888.3	NC_003888.3_2055	2246958	2247578	-	0.00001612598813906403	0.00001612598813906403
NC_003888.3	NC_003888.3_2056	2247685	2248560	-	0.00013564709688052855	0.00013564709688052855
NC_003888.3	NC_003888.3_2057	2249063	2249617	+	0.0017304665616437334	0.0017304665616437334
NC_003888.3	NC_003888.3_2058	2249874	2250947	+	0.0005246003931453876	0.0005246003931453876
NC_003888.3	NC_003888.3_2059	2250947	2252308	+	0.005404453882480433	0.005404453882480433
NC_003888.3	NC_003888.3_2060	2252308	2254698	+	0.001757142957766668	0.001757142957766668
NC_003888.3	NC_003888.3_2061	2254850	2255257	-	0.020268374207800133	0.020268374207800133
NC_003888.3	NC_003888.3_2062	2255534	2256361	-	0.01692670651500793	0.01692670651500793
NC_003888.3	NC_003888.3_2063	2256510	2257103	-	0.014572843974624048	0.014572843974624048
NC_003888.3	NC_003888.3_2064	2257287	2257916	+	0.010574020201168193	0.010574020201168193
NC_003888.3	NC_003888.3_2065	2258402	2259922	+	0.020275369567731516	0.020275369567731516
NC_003888.3	NC_003888.3_2066	2259944	2260936	-	0.021139536833433725	0.021139536833433725
NC_003888.3	NC_003888.3_2067	2260993	2261916	-	0.024060752309486903	0.024060752309486903
NC_003888.3	NC_003888.3_2068	2262055	2262726	-	0.00004834823053834494	0.00004834823053834494
NC_003888.3	NC_003888.3_2069	2262881	2263246	-	0.0076134630903562	0.0076134630903562
NC_003888.3	NC_003888.3_2070	2263288	2264511	-	0.034626138865483394	0.034626138865483394
NC_003888.3	NC_003888.3_2071	2264828	2266033	+	0.019019175230451355	0.019019175230451355
NC_003888.3	NC_003888.3_2072	2266030	2266230	+	0.019417799482785086	0.019417799482785086
NC_003888.3	NC_003888.3_2073	2266233	2267027	+	0.0008882957129026545	0.0008882957129026545
NC_003888.3	NC_003888.3_2074	2267186	2269189	+	0.000023289453130879014	0.000023289453130879014
NC_003888.3	NC_003888.3_2075	2269374	2270258	+	0.0059817795040380695	0.0059817795040380695
NC_003888.3	NC_003888.3_2076	2270305	2270952	-	0.007937544216473838	0.007937544216473838
NC_003888.3	NC_003888.3_2077	2271144	2271647	+	0.00007720750787858738	0.00007720750787858738
NC_003888.3	NC_003888.3_2078	2271664	2271888	-	0.053751284303040325	0.053751284303040325
NC_003888.3	NC_003888.3_2079	2272073	2273419	-	0.11565782045679679	0.11565782045679679
NC_003888.3	NC_003888.3_2080	2273596	2276427	+	0.06395585789701703	0.06395585789701703
NC_003888.3	NC_003888.3_2081	2276703	2278607	+	0.05724459327644602	0.05724459327644602
NC_003888.3	NC_003888.3_2082	2278559	2279554	-	0.051718209680828346	0.051718209680828346
NC_003888.3	NC_003888.3_2083	2279638	2280666	-	0.02169689378410686	0.02169689378410686
NC_003888.3	NC_003888.3_2084	2280718	2281440	-	0.018760507049338043	0.018760507049338043
NC_003888.3	NC_003888.3_2085	2281433	2282674	-	0.004415841802806123	0.004415841802806123
NC_003888.3	NC_003888.3_2086	2282715	2283500	-	0.022890355549193157	0.022890355549193157
NC_003888.3	NC_003888.3_2087	2283639	2284442	+	0.019848285187680066	0.019848285187680066
NC_003888.3	NC_003888.3_2088	2284435	2285052	+	0.03261968691102052	0.03261968691102052
NC_003888.3	NC_003888.3_2089	2285077	2285838	-	0.030676311629675383	0.030676311629675383
NC_003888.3	NC_003888.3_2090	2285983	2286936	-	0.06262158586550393	0.06262158586550393
NC_003888.3	NC_003888.3_2091	2286991	2287566	-	0.06392426695835056	0.06392426695835056
NC_003888.3	NC_003888.3_2092	2287637	2288809	-	0.08092447445570017	0.08092447445570017
NC_003888.3	NC_003888.3_2093	2289023	2289457	-	0.10819264354276668	0.10819264354276668
NC_003888.3	NC_003888.3_2094	2289595	2290392	-	0.12008050300505385	0.12008050300505385
NC_003888.3	NC_003888.3_2095	2290703	2292499	+	0.13284685316454198	0.13284685316454198
NC_003888.3	NC_003888.3_2096	2292487	2293725	-	0.12544553880930778	0.12544553880930778
NC_003888.3	NC_003888.3_2097	2293912	2295147	+	0.0005957305584329021	0.0005957305584329021
NC_003888.3	NC_003888.3_2098	2295175	2296350	-	0.007565599055967367	0.007565599055967367
NC_003888.3	NC_003888.3_2099	2296454	2297470	-	0.0030920909047368727	0.0030920909047368727
NC_003888.3	NC_003888.3_2100	2297707	2298750	-	0.004288701294541404	0.004288701294541404
NC_003888.3	NC_003888.3_2101	2298982	2300325	-	0.009837471854922867	0.009837471854922867
NC_003888.3	NC_003888.3_2102	2300388	2300627	-	0.011640774777676784	0.011640774777676784
NC_003888.3	NC_003888.3_2103	2300785	2301555	+	0.0003184866345596054	0.0003184866345596054
NC_003888.3	NC_003888.3_2104	2301552	2301833	+	0.005231073994386425	0.005231073994386425
NC_003888.3	NC_003888.3_2105	2301983	2302306	+	0.011160160374314507	0.011160160374314507
NC_003888.3	NC_003888.3_2106	2302365	2303729	+	0.00676385503600997	0.00676385503600997
NC_003888.3	NC_003888.3_2107	2303726	2304391	+	0.010940459040288822	0.010940459040288822
NC_003888.3	NC_003888.3_2108	2304430	2305890	+	0.0076820715767267666	0.0076820715767267666
NC_003888.3	NC_003888.3_2109	2305901	2307199	+	0.008963066178218909	0.008963066178218909
NC_003888.3	NC_003888.3_2110	2307076	2308506	-	0.011937756577553697	0.011937756577553697
NC_003888.3	NC_003888.3_2111	2308851	2309915	-	0.01580664067040951	0.01580664067040951
NC_003888.3	NC_003888.3_2112	2310047	2311684	-	0.0009483012727610063	0.0009483012727610063
NC_003888.3	NC_003888.3_2113	2311681	2312742	-	0.002684723082849756	0.002684723082849756
NC_003888.3	NC_003888.3_2114	2312739	2313548	-	0.00047100150828736025	0.00047100150828736025
NC_003888.3	NC_003888.3_2115	2313623	2314243	-	0.00005366615389259011	0.00005366615389259011
NC_003888.3	NC_003888.3_2116	2314453	2314854	+	0.011451535833302785	0.011451535833302785
NC_003888.3	NC_003888.3_2117	2314942	2316216	-	0.007089276563474289	0.007089276563474289
NC_003888.3	NC_003888.3_2118	2316363	2316761	-	0.00981728487078187	0.00981728487078187
NC_003888.3	NC_003888.3_2119	2316758	2318494	-	0.011435393735711966	0.011435393735711966
NC_003888.3	NC_003888.3_2120	2318491	2319411	-	0.0003070234211798896	0.0003070234211798896
NC_003888.3	NC_003888.3_2121	2319837	2321159	+	0.00010132336500421181	0.00010132336500421181
NC_003888.3	NC_003888.3_2122	2321282	2322256	-	0.016071554999165922	0.016071554999165922
NC_003888.3	NC_003888.3_2123	2322389	2322598	+	0.010496219780202182	0.010496219780202182
NC_003888.3	NC_003888.3_2124	2322715	2324265	+	0.014514860992752112	0.014514860992752112
NC_003888.3	NC_003888.3_2125	2324368	2324724	-	0.00004948330231404763	0.00004948330231404763
NC_003888.3	NC_003888.3_2126	2325064	2326248	+	0.00005339781430961372	0.00005339781430961372
NC_003888.3	NC_003888.3_2127	2326327	2329452	-	0.008859275085379209	0.008859275085379209
NC_003888.3	NC_003888.3_2128	2329632	2330315	-	0.01996741778685913	0.01996741778685913
NC_003888.3	NC_003888.3_2129	2330312	2331562	-	0.0123467512521792	0.0123467512521792
NC_003888.3	NC_003888.3_2130	2331727	2332011	-	0.013281154635825614	0.013281154635825614
NC_003888.3	NC_003888.3_2131	2332033	2332917	-	0.007330932463874792	0.007330932463874792
NC_003888.3	NC_003888.3_2132	2332994	2333749	+	0.01167971430585618	0.01167971430585618
NC_003888.3	NC_003888.3_2133	2333833	2334534	+	0.014517251272043834	0.014517251272043834
NC_003888.3	NC_003888.3_2134	2334636	2335724	+	4.9513066914168735e-8	4.9513066914168735e-8
NC_003888.3	NC_003888.3_2135	2335755	2336003	-	0.013693632599485413	0.013693632599485413
NC_003888.3	NC_003888.3_2136	2336191	2337411	+	0.009592672414790022	0.009592672414790022
NC_003888.3	NC_003888.3_2137	2337400	2338230	-	0.007737100471402586	0.007737100471402586
NC_003888.3	NC_003888.3_2138	2338274	2339347	+	0.0072762868772553784	0.0072762868772553784
NC_003888.3	NC_003888.3_2139	2339770	2340510	-	0.013787479758090424	0.013787479758090424
NC_003888.3	NC_003888.3_2140	2340571	2341353	+	0.011129880790386393	0.011129880790386393
NC_003888.3	NC_003888.3_2141	2341371	2342219	-	0.015082638348630665	0.015082638348630665
NC_003888.3	NC_003888.3_2142	2342474	2344027	+	0.010402651276703473	0.010402651276703473
NC_003888.3	NC_003888.3_2143	2344344	2345732	+	2.8812671818281053e-6	2.8812671818281053e-6
NC_003888.3	NC_003888.3_2144	2345796	2347568	+	0.0025635362527693098	0.0025635362527693098
NC_003888.3	NC_003888.3_2145	2347778	2348401	+	0.00614902112532654	0.00614902112532654
NC_003888.3	NC_003888.3_2146	2348740	2351439	+	0.008600311983837814	0.008600311983837814
NC_003888.3	NC_003888.3_2147	2351510	2352493	+	0.00022029985555693457	0.00022029985555693457
NC_003888.3	NC_003888.3_2148	2353103	2353624	+	0.00589726225443378	0.00589726225443378
NC_003888.3	NC_003888.3_2149	2353659	2354480	-	0.0014778506869959403	0.0014778506869959403
NC_003888.3	NC_003888.3_2150	2355010	2355858	+	0.00113153939648585	0.00113153939648585
NC_003888.3	NC_003888.3_2151	2355882	2356382	-	0.00005939961513442186	0.00005939961513442186
NC_003888.3	NC_003888.3_2152	2356470	2357579	+	0.0014256046908928046	0.0014256046908928046
NC_003888.3	NC_003888.3_2153	2357793	2359196	+	0.02591308988678859	0.02591308988678859
NC_003888.3	NC_003888.3_2154	2359257	2360720	-	0.016558318938536744	0.016558318938536744
NC_003888.3	NC_003888.3_2155	2360955	2361752	+	0.017725661991772997	0.017725661991772997
NC_003888.3	NC_003888.3_2156	2361907	2362860	+	0.00034135152664196397	0.00034135152664196397
NC_003888.3	NC_003888.3_2157	2363105	2363320	+	0.011503010872044129	0.011503010872044129
NC_003888.3	NC_003888.3_2158	2363402	2364106	+	0.009973635424120773	0.009973635424120773
NC_003888.3	NC_003888.3_2159	2364217	2364684	-	0.006283693781436738	0.006283693781436738
NC_003888.3	NC_003888.3_2160	2364905	2366314	+	0.000014433060155758129	0.000014433060155758129
NC_003888.3	NC_003888.3_2161	2366485	2366745	+	0.01949617902518764	0.01949617902518764
NC_003888.3	NC_003888.3_2162	2366795	2367634	-	0.01606586739354151	0.01606586739354151
NC_003888.3	NC_003888.3_2163	2367728	2368099	+	0.01492014097600049	0.01492014097600049
NC_003888.3	NC_003888.3_2164	2368178	2369092	+	0.006043225495134117	0.006043225495134117
NC_003888.3	NC_003888.3_2165	2369102	2369680	+	0.013801862683017967	0.013801862683017967
NC_003888.3	NC_003888.3_2166	2369767	2370954	+	0.014542268615916766	0.014542268615916766
NC_003888.3	NC_003888.3_2167	2371009	2371323	-	0.01814142041039597	0.01814142041039597
NC_003888.3	NC_003888.3_2168	2371456	2371857	+	0.00007570954276987503	0.00007570954276987503
NC_003888.3	NC_003888.3_2169	2371976	2372671	+	0.008462460867213629	0.008462460867213629
NC_003888.3	NC_003888.3_2170	2372674	2373546	-	0.004645473156641436	0.004645473156641436
NC_003888.3	NC_003888.3_2171	2373616	2374182	+	0.005508483350585327	0.005508483350585327
NC_003888.3	NC_003888.3_2172	2374319	2375350	+	0.000042753889064262405	0.000042753889064262405
NC_003888.3	NC_003888.3_2173	2375406	2376335	+	0.05425056367978379	0.05425056367978379
NC_003888.3	NC_003888.3_2174	2376676	2377257	+	0.04967763454505557	0.04967763454505557
NC_003888.3	NC_003888.3_2175	2377340	2378362	+	0.04362802106204293	0.04362802106204293
NC_003888.3	NC_003888.3_2176	2378415	2379692	+	0.0394998759273011	0.0394998759273011
NC_003888.3	NC_003888.3_2177	2379677	2380330	+	0.05888826299577519	0.05888826299577519
NC_003888.3	NC_003888.3_2178	2380490	2381995	+	0.05164155887603096	0.05164155887603096
NC_003888.3	NC_003888.3_2179	2382072	2382518	-	0.04508387256338161	0.04508387256338161
NC_003888.3	NC_003888.3_2180	2382653	2383162	+	0.03914672658555903	0.03914672658555903
NC_003888.3	NC_003888.3_2181	2383230	2385161	+	0.04619783543165676	0.04619783543165676
NC_003888.3	NC_003888.3_2182	2385265	2386155	+	0.0548799387735554	0.0548799387735554
NC_003888.3	NC_003888.3_2183	2386152	2387246	+	0.06447031822890596	0.06447031822890596
NC_003888.3	NC_003888.3_2184	2387313	2388005	+	0.08346695702354173	0.08346695702354173
NC_003888.3	NC_003888.3_2185	2388002	2388466	+	0.13050753950232194	0.13050753950232194
NC_003888.3	NC_003888.3_2186	2388485	2388844	-	0.18254583196086843	0.18254583196086843
NC_003888.3	NC_003888.3_2187	2388900	2394314	-	0.240125235007081	0.240125235007081
NC_003888.3	NC_003888.3_2188	2394422	2394982	-	0.11557306271727116	0.11557306271727116
NC_003888.3	NC_003888.3_2189	2395074	2396807	-	0.0804876989387248	0.0804876989387248
NC_003888.3	NC_003888.3_2190	2396944	2397855	-	0.041244099399329257	0.041244099399329257
NC_003888.3	NC_003888.3_2191	2397869	2398873	-	0.03312486031670507	0.03312486031670507
NC_003888.3	NC_003888.3_2192	2398988	2400259	-	0.036222037104782674	0.036222037104782674
NC_003888.3	NC_003888.3_2193	2400546	2401685	+	0.015672182259790713	0.015672182259790713
NC_003888.3	NC_003888.3_2194	2401774	2402643	+	0.004692292927317928	0.004692292927317928
NC_003888.3	NC_003888.3_2195	2402769	2405768	-	0.000043891513160265193	0.000043891513160265193
NC_003888.3	NC_003888.3_2196	2405942	2406205	+	0.011273476266904465	0.011273476266904465
NC_003888.3	NC_003888.3_2197	2406202	2406456	+	0.014544081593891936	0.014544081593891936
NC_003888.3	NC_003888.3_2198	2406519	2406965	+	0.012250589719450098	0.012250589719450098
NC_003888.3	NC_003888.3_2199	2406988	2408757	-	0.007082289327670332	0.007082289327670332
NC_003888.3	NC_003888.3_2200	2408840	2409466	-	0.01145728720905588	0.01145728720905588
NC_003888.3	NC_003888.3_2201	2409463	2410131	-	0.015376238965705962	0.015376238965705962
NC_003888.3	NC_003888.3_2202	2410423	2411784	+	0.00006181374653380099	0.00006181374653380099
NC_003888.3	NC_003888.3_2203	2411818	2412264	-	0.09539058896406559	0.09539058896406559
NC_003888.3	NC_003888.3_2204	2412355	2412933	+	0.0720274503262033	0.0720274503262033
NC_003888.3	NC_003888.3_2205	2412958	2415030	-	0.06269757900370501	0.06269757900370501
NC_003888.3	NC_003888.3_2206	2415027	2415236	-	0.056595328835126545	0.056595328835126545
NC_003888.3	NC_003888.3_2207	2415308	2416084	-	0.04565176049972259	0.04565176049972259
NC_003888.3	NC_003888.3_2208	2416596	2417093	+	0.035418799377739695	0.035418799377739695
NC_003888.3	NC_003888.3_2209	2417492	2417722	+	0.03653777723247855	0.03653777723247855
NC_003888.3	NC_003888.3_2210	2417879	2418706	+	0.019680930785208998	0.019680930785208998
NC_003888.3	NC_003888.3_2211	2418753	2419427	+	0.029792213727803947	0.029792213727803947
NC_003888.3	NC_003888.3_2212	2419411	2419632	-	0.03766230244360358	0.03766230244360358
NC_003888.3	NC_003888.3_2213	2419629	2420483	-	0.04009472995044658	0.04009472995044658
NC_003888.3	NC_003888.3_2214	2420563	2421804	-	0.012041226842462564	0.012041226842462564
NC_003888.3	NC_003888.3_2215	2421926	2422978	-	0.007756688775450974	0.007756688775450974
NC_003888.3	NC_003888.3_2216	2423298	2424173	+	0.006153957156942863	0.006153957156942863
NC_003888.3	NC_003888.3_2217	2424287	2425390	+	0.5458601173652076	0.5458601173652076
NC_003888.3	NC_003888.3_2218	2425387	2426211	+	0.543525810170145	0.543525810170145
NC_003888.3	NC_003888.3_2219	2426233	2430237	-	0.5416928063440484	0.5416928063440484
NC_003888.3	NC_003888.3_2220	2430388	2431185	+	0.521086601925824	0.521086601925824
NC_003888.3	NC_003888.3_2221	2431192	2431392	-	0.5025437937848305	0.5025437937848305
NC_003888.3	NC_003888.3_2222	2431446	2432165	-	0.48587075194706336	0.48587075194706336
NC_003888.3	NC_003888.3_2223	2432297	2432911	+	0.4566254320557543	0.4566254320557543
NC_003888.3	NC_003888.3_2224	2433263	2434606	+	0.4302498858452733	0.4302498858452733
NC_003888.3	NC_003888.3_2225	2434607	2434849	-	0.40555452067917314	0.40555452067917314
NC_003888.3	NC_003888.3_2226	2434908	2435765	+	0.38329116850489475	0.38329116850489475
NC_003888.3	NC_003888.3_2227	2435924	2436577	+	0.3710598094050648	0.3710598094050648
NC_003888.3	NC_003888.3_2228	2436593	2437249	-	0.36010415010304786	0.36010415010304786
NC_003888.3	NC_003888.3_2229	2437246	2438085	-	0.3403932774478278	0.3403932774478278
NC_003888.3	NC_003888.3_2230	2438127	2439746	-	0.3226349810425529	0.3226349810425529
NC_003888.3	NC_003888.3_2231	2439787	2441220	-	0.3066438230374016	0.3066438230374016
NC_003888.3	NC_003888.3_2232	2441324	2442376	+	0.2922528186108036	0.2922528186108036
NC_003888.3	NC_003888.3_2233	2442373	2443464	+	0.2793116922601578	0.2793116922601578
NC_003888.3	NC_003888.3_2234	2443461	2444303	+	0.2676853085766411	0.2676853085766411
NC_003888.3	NC_003888.3_2235	2444536	2445690	+	0.265114594041498	0.265114594041498
NC_003888.3	NC_003888.3_2236	2445705	2446967	+	0.2673790436554605	0.2673790436554605
NC_003888.3	NC_003888.3_2237	2446970	2447842	+	0.20104842226166192	0.20104842226166192
NC_003888.3	NC_003888.3_2238	2447802	2448791	+	0.19699970523054017	0.19699970523054017
NC_003888.3	NC_003888.3_2239	2448807	2449538	-	0.11597343018156016	0.11597343018156016
NC_003888.3	NC_003888.3_2240	2449644	2450291	-	0.12356459881630635	0.12356459881630635
NC_003888.3	NC_003888.3_2241	2450354	2451040	-	0.12999921696113223	0.12999921696113223
NC_003888.3	NC_003888.3_2242	2451048	2452028	-	0.11600428250757067	0.11600428250757067
NC_003888.3	NC_003888.3_2243	2452574	2453629	-	0.12122936764446234	0.12122936764446234
NC_003888.3	NC_003888.3_2244	2453707	2454993	-	0.12707672480685595	0.12707672480685595
NC_003888.3	NC_003888.3_2245	2455103	2456158	+	0.12089275266997923	0.12089275266997923
NC_003888.3	NC_003888.3_2246	2456145	2457821	-	0.12471062940280064	0.12471062940280064
NC_003888.3	NC_003888.3_2247	2457954	2458745	+	0.10258799475790831	0.10258799475790831
NC_003888.3	NC_003888.3_2248	2459004	2459330	-	0.07625402411388328	0.07625402411388328
NC_003888.3	NC_003888.3_2249	2459484	2460026	+	0.039885843168141685	0.039885843168141685
NC_003888.3	NC_003888.3_2250	2460057	2460398	+	0.04254323243096988	0.04254323243096988
NC_003888.3	NC_003888.3_2251	2460463	2461470	-	0.016463131581167495	0.016463131581167495
NC_003888.3	NC_003888.3_2252	2461505	2462512	-	0.020475093848729857	0.020475093848729857
NC_003888.3	NC_003888.3_2253	2463222	2464202	-	0.013109294322883987	0.013109294322883987
NC_003888.3	NC_003888.3_2254	2464222	2465058	-	0.012699766527304236	0.012699766527304236
NC_003888.3	NC_003888.3_2255	2465169	2465930	+	0.017683000165474045	0.017683000165474045
NC_003888.3	NC_003888.3_2256	2465927	2466541	+	0.02168334421635038	0.02168334421635038
NC_003888.3	NC_003888.3_2257	2466581	2467363	+	0.00008820925433059185	0.00008820925433059185
NC_003888.3	NC_003888.3_2258	2467437	2468096	+	0.0057917204215152205	0.0057917204215152205
NC_003888.3	NC_003888.3_2259	2468071	2469564	-	0.013482988731203883	0.013482988731203883
NC_003888.3	NC_003888.3_2260	2469576	2470166	-	0.013436361915878766	0.013436361915878766
NC_003888.3	NC_003888.3_2261	2470316	2471266	-	0.000027451559470674702	0.000027451559470674702
NC_003888.3	NC_003888.3_2262	2471382	2472650	+	0.02162862496111627	0.02162862496111627
NC_003888.3	NC_003888.3_2263	2472748	2472915	+	0.018314116279959537	0.018314116279959537
NC_003888.3	NC_003888.3_2264	2473023	2473919	-	0.013650487531558371	0.013650487531558371
NC_003888.3	NC_003888.3_2265	2474063	2474989	+	0.021980342864141574	0.021980342864141574
NC_003888.3	NC_003888.3_2266	2474986	2475702	+	0.01853720827334217	0.01853720827334217
NC_003888.3	NC_003888.3_2267	2475740	2476969	+	0.013740926302321562	0.013740926302321562
NC_003888.3	NC_003888.3_2268	2477019	2477687	+	0.013314838015120055	0.013314838015120055
NC_003888.3	NC_003888.3_2269	2478172	2479632	-	0.018851749539507363	0.018851749539507363
NC_003888.3	NC_003888.3_2270	2479917	2481674	+	0.007055886329951148	0.007055886329951148
NC_003888.3	NC_003888.3_2271	2481918	2483546	+	0.011433440340688978	0.011433440340688978
NC_003888.3	NC_003888.3_2272	2483562	2484278	+	0.008442774645657607	0.008442774645657607
NC_003888.3	NC_003888.3_2273	2484289	2485299	+	0.004711473116123544	0.004711473116123544
NC_003888.3	NC_003888.3_2274	2485458	2486327	+	0.026401311550807233	0.026401311550807233
NC_003888.3	NC_003888.3_2275	2486480	2486722	+	0.022665707470081918	0.022665707470081918
NC_003888.3	NC_003888.3_2276	2486736	2487833	-	0.019598577468981426	0.019598577468981426
NC_003888.3	NC_003888.3_2277	2487830	2488564	-	0.016179171708573487	0.016179171708573487
NC_003888.3	NC_003888.3_2278	2488558	2490054	-	0.02173271842170263	0.02173271842170263
NC_003888.3	NC_003888.3_2279	2490268	2490921	+	0.024299397683341373	0.024299397683341373
NC_003888.3	NC_003888.3_2280	2490934	2491605	-	0.039380047528491585	0.039380047528491585
NC_003888.3	NC_003888.3_2281	2491926	2493185	+	0.057079920705115736	0.057079920705115736
NC_003888.3	NC_003888.3_2282	2493182	2493844	+	0.05655628096620237	0.05655628096620237
NC_003888.3	NC_003888.3_2283	2493831	2495063	+	0.015775064213433453	0.015775064213433453
NC_003888.3	NC_003888.3_2284	2495060	2496751	+	0.02192084079319262	0.02192084079319262
NC_003888.3	NC_003888.3_2285	2496748	2497599	+	0.00231316698951144	0.00231316698951144
NC_003888.3	NC_003888.3_2286	2497855	2498268	+	0.050409266502482335	0.050409266502482335
NC_003888.3	NC_003888.3_2287	2498289	2498675	-	0.05040185495956027	0.05040185495956027
NC_003888.3	NC_003888.3_2288	2498914	2499570	+	0.06347484690124033	0.06347484690124033
NC_003888.3	NC_003888.3_2289	2499573	2500565	-	0.02836894888246139	0.02836894888246139
NC_003888.3	NC_003888.3_2290	2500697	2501287	+	0.024530612763478944	0.024530612763478944
